Data,Hora,Sensor,Elev,Azim,Dist,X_Rampa,Y_Rampa,Z_Rampa,BPS,BPG,BPD,Modo,Snl_Rdo,Valido,SAGADA,Vx,Vy,Vz,Erro_IF,Retardo
25/07/2023,13:30:32:985,Bearn-CLBI,0.42540,1.92205,7.96106,5.473,-2.157,3.313,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:32:995,Bearn-CLBI,0.42517,1.92205,7.96228,5.475,-2.158,3.312,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:005,Bearn-CLBI,0.42506,1.92205,7.96238,5.475,-2.158,3.311,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:015,Bearn-CLBI,0.42485,1.92204,7.96169,5.475,-2.158,3.309,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:025,Bearn-CLBI,0.42475,1.92204,7.96221,5.476,-2.158,3.309,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:035,Bearn-CLBI,0.42453,1.92203,7.96472,5.479,-2.159,3.308,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:045,Bearn-CLBI,0.42440,1.92204,7.96575,5.480,-2.160,3.308,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:055,Bearn-CLBI,0.42430,1.92207,7.96611,5.481,-2.160,3.307,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:065,Bearn-CLBI,0.42408,1.92215,7.96562,5.481,-2.161,3.305,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:075,Bearn-CLBI,0.42400,1.92220,7.96652,5.482,-2.162,3.305,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:085,Bearn-CLBI,0.42382,1.92231,7.96633,5.482,-2.163,3.304,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:095,Bearn-CLBI,0.42374,1.92234,7.96690,5.482,-2.163,3.303,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:105,Bearn-CLBI,0.42356,1.92238,7.96827,5.484,-2.164,3.303,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:115,Bearn-CLBI,0.42345,1.92238,7.96848,5.484,-2.164,3.302,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:125,Bearn-CLBI,0.42325,1.92236,7.96799,5.485,-2.164,3.300,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:135,Bearn-CLBI,0.42315,1.92236,7.97032,5.487,-2.165,3.301,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:145,Bearn-CLBI,0.42295,1.92232,7.97151,5.489,-2.165,3.300,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:155,Bearn-CLBI,0.42285,1.92230,7.97168,5.489,-2.165,3.299,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:165,Bearn-CLBI,0.42264,1.92230,7.97285,5.491,-2.166,3.298,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:175,Bearn-CLBI,0.42251,1.92230,7.97297,5.491,-2.166,3.297,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:185,Bearn-CLBI,0.42240,1.92230,7.97338,5.492,-2.166,3.296,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:195,Bearn-CLBI,0.42217,1.92233,7.97307,5.492,-2.167,3.295,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:205,Bearn-CLBI,0.42208,1.92235,7.97363,5.493,-2.167,3.294,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:215,Bearn-CLBI,0.42188,1.92239,7.97417,5.494,-2.168,3.293,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:225,Bearn-CLBI,0.42181,1.92239,7.97592,5.496,-2.168,3.293,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:235,Bearn-CLBI,0.42163,1.92239,7.97672,5.497,-2.169,3.292,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:245,Bearn-CLBI,0.42152,1.92238,7.97851,5.499,-2.170,3.292,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:255,Bearn-CLBI,0.42131,1.92235,7.97950,5.501,-2.170,3.291,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:265,Bearn-CLBI,0.42118,1.92233,7.97958,5.501,-2.170,3.290,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:275,Bearn-CLBI,0.42092,1.92233,7.98046,5.503,-2.170,3.288,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:285,Bearn-CLBI,0.42076,1.92234,7.98041,5.503,-2.171,3.287,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:295,Bearn-CLBI,0.42048,1.92237,7.98141,5.505,-2.172,3.286,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:305,Bearn-CLBI,0.42036,1.92238,7.98353,5.507,-2.172,3.286,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:315,Bearn-CLBI,0.42012,1.92241,7.97934,5.504,-2.172,3.282,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:325,Bearn-CLBI,0.42000,1.92242,7.98499,5.509,-2.174,3.284,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:335,Bearn-CLBI,0.41991,1.92243,7.98449,5.509,-2.174,3.283,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:345,Bearn-CLBI,0.41971,1.92242,7.98490,5.510,-2.174,3.281,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:355,Bearn-CLBI,0.41959,1.92242,7.98577,5.511,-2.174,3.281,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:365,Bearn-CLBI,0.41937,1.92241,7.98639,5.512,-2.175,3.280,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:375,Bearn-CLBI,0.41924,1.92241,7.98684,5.513,-2.175,3.279,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:385,Bearn-CLBI,0.41897,1.92241,7.98654,5.514,-2.175,3.277,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:395,Bearn-CLBI,0.41884,1.92241,7.98534,5.513,-2.175,3.275,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:405,Bearn-CLBI,0.41860,1.92243,7.98757,5.516,-2.176,3.274,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:415,Bearn-CLBI,0.41848,1.92243,7.98862,5.517,-2.176,3.274,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:425,Bearn-CLBI,0.41831,1.92245,7.98953,5.518,-2.177,3.273,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:435,Bearn-CLBI,0.41823,1.92245,7.98855,5.518,-2.177,3.272,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:445,Bearn-CLBI,0.41807,1.92244,7.98898,5.518,-2.177,3.271,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:455,Bearn-CLBI,0.41799,1.92244,7.99078,5.520,-2.178,3.271,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:465,Bearn-CLBI,0.41790,1.92244,7.99041,5.520,-2.178,3.270,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:475,Bearn-CLBI,0.41768,1.92243,7.99082,5.521,-2.178,3.269,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:485,Bearn-CLBI,0.41757,1.92244,7.99015,5.521,-2.178,3.268,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:495,Bearn-CLBI,0.41731,1.92248,7.99189,5.523,-2.179,3.267,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:505,Bearn-CLBI,0.41720,1.92253,7.99201,5.523,-2.180,3.266,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:515,Bearn-CLBI,0.41698,1.92262,7.99437,5.526,-2.181,3.265,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:525,Bearn-CLBI,0.41688,1.92268,7.99325,5.525,-2.181,3.264,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:535,Bearn-CLBI,0.41670,1.92280,7.99533,5.527,-2.183,3.264,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:545,Bearn-CLBI,0.41663,1.92285,7.99538,5.527,-2.184,3.263,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:555,Bearn-CLBI,0.41647,1.92292,7.99616,5.528,-2.184,3.262,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:565,Bearn-CLBI,0.41637,1.92294,7.99700,5.529,-2.185,3.262,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:575,Bearn-CLBI,0.41617,1.92293,7.99821,5.531,-2.185,3.261,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:585,Bearn-CLBI,0.41606,1.92291,7.99821,5.531,-2.185,3.260,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:595,Bearn-CLBI,0.41580,1.92285,8.00018,5.534,-2.186,3.259,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:605,Bearn-CLBI,0.41568,1.92282,7.99723,5.532,-2.185,3.257,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:615,Bearn-CLBI,0.41554,1.92280,7.99614,5.531,-2.185,3.256,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:625,Bearn-CLBI,0.41529,1.92279,7.99998,5.535,-2.186,3.255,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:635,Bearn-CLBI,0.41517,1.92280,8.00087,5.537,-2.187,3.255,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:645,Bearn-CLBI,0.41494,1.92281,8.00134,5.538,-2.187,3.253,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:655,Bearn-CLBI,0.41484,1.92281,8.00361,5.540,-2.188,3.253,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:665,Bearn-CLBI,0.41465,1.92281,8.00274,5.540,-2.188,3.252,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:675,Bearn-CLBI,0.41457,1.92282,8.00265,5.540,-2.188,3.251,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:685,Bearn-CLBI,0.41438,1.92282,8.00510,5.542,-2.189,3.251,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:695,Bearn-CLBI,0.41426,1.92282,8.00547,5.543,-2.189,3.250,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:705,Bearn-CLBI,0.41404,1.92282,8.00610,5.544,-2.190,3.249,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:715,Bearn-CLBI,0.41391,1.92281,8.00654,5.545,-2.190,3.248,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:725,Bearn-CLBI,0.41366,1.92281,8.00594,5.545,-2.190,3.246,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:735,Bearn-CLBI,0.41356,1.92282,8.00750,5.547,-2.191,3.246,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:745,Bearn-CLBI,0.41346,1.92282,8.00825,5.548,-2.191,3.245,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:755,Bearn-CLBI,0.41329,1.92283,8.00762,5.548,-2.191,3.244,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:765,Bearn-CLBI,0.41323,1.92285,8.00858,5.549,-2.191,3.244,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:775,Bearn-CLBI,0.41309,1.92289,8.00571,5.547,-2.191,3.241,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:785,Bearn-CLBI,0.41302,1.92291,8.00625,5.547,-2.191,3.241,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:795,Bearn-CLBI,0.41282,1.92293,8.01039,5.551,-2.193,3.241,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:805,Bearn-CLBI,0.41270,1.92293,8.01235,5.554,-2.194,3.241,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:815,Bearn-CLBI,0.41244,1.92293,8.01293,5.555,-2.194,3.240,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:825,Bearn-CLBI,0.41229,1.92292,8.01394,5.556,-2.195,3.239,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:835,Bearn-CLBI,0.41195,1.92290,8.01367,5.557,-2.195,3.236,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:845,Bearn-CLBI,0.41178,1.92289,8.01347,5.557,-2.195,3.235,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:855,Bearn-CLBI,0.41145,1.92289,8.01480,5.559,-2.196,3.233,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:865,Bearn-CLBI,0.41131,1.92289,8.01523,5.560,-2.196,3.232,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:875,Bearn-CLBI,0.41117,1.92290,8.01653,5.562,-2.197,3.232,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:885,Bearn-CLBI,0.41096,1.92293,8.01805,5.564,-2.198,3.231,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:895,Bearn-CLBI,0.41086,1.92294,8.01665,5.563,-2.197,3.230,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:905,Bearn-CLBI,0.41068,1.92297,8.01775,5.564,-2.198,3.229,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:915,Bearn-CLBI,0.41058,1.92297,8.01817,5.565,-2.198,3.228,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:925,Bearn-CLBI,0.41036,1.92297,8.01933,5.566,-2.199,3.227,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:935,Bearn-CLBI,0.41023,1.92297,8.01889,5.566,-2.199,3.226,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:945,Bearn-CLBI,0.40998,1.92297,8.01995,5.568,-2.199,3.224,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:955,Bearn-CLBI,0.40984,1.92296,8.01858,5.567,-2.199,3.223,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:965,Bearn-CLBI,0.40961,1.92295,8.01907,5.569,-2.199,3.221,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:975,Bearn-CLBI,0.40949,1.92294,8.01782,5.568,-2.199,3.220,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:985,Bearn-CLBI,0.40929,1.92294,8.01769,5.568,-2.199,3.218,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:33:995,Bearn-CLBI,0.40920,1.92294,8.02000,5.571,-2.200,3.219,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:005,Bearn-CLBI,0.40899,1.92294,8.02218,5.573,-2.201,3.218,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:015,Bearn-CLBI,0.40886,1.92294,8.02349,5.575,-2.202,3.218,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:025,Bearn-CLBI,0.40874,1.92294,8.02378,5.575,-2.202,3.217,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:035,Bearn-CLBI,0.40850,1.92296,8.02508,5.577,-2.203,3.216,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:045,Bearn-CLBI,0.40840,1.92296,8.02569,5.578,-2.203,3.215,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:055,Bearn-CLBI,0.40820,1.92298,8.02665,5.579,-2.204,3.214,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:065,Bearn-CLBI,0.40810,1.92300,8.02722,5.580,-2.204,3.213,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:075,Bearn-CLBI,0.40794,1.92303,8.02834,5.581,-2.205,3.213,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:085,Bearn-CLBI,0.40786,1.92304,8.02947,5.583,-2.205,3.213,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:095,Bearn-CLBI,0.40767,1.92307,8.02984,5.583,-2.206,3.211,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:105,Bearn-CLBI,0.40756,1.92308,8.03004,5.584,-2.206,3.211,1,1,26,RADAR,47,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:115,Bearn-CLBI,0.40733,1.92310,8.03113,5.585,-2.207,3.209,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:125,Bearn-CLBI,0.40721,1.92310,8.03252,5.587,-2.207,3.209,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:135,Bearn-CLBI,0.40697,1.92311,8.03150,5.587,-2.207,3.207,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:145,Bearn-CLBI,0.40687,1.92311,8.03118,5.587,-2.207,3.206,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:155,Bearn-CLBI,0.40674,1.92310,8.03176,5.588,-2.208,3.205,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:165,Bearn-CLBI,0.40650,1.92310,8.03396,5.590,-2.209,3.204,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:175,Bearn-CLBI,0.40636,1.92309,8.03390,5.591,-2.209,3.203,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:185,Bearn-CLBI,0.40612,1.92309,8.03367,5.591,-2.209,3.201,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:195,Bearn-CLBI,0.40599,1.92309,8.03518,5.593,-2.210,3.201,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:205,Bearn-CLBI,0.40575,1.92310,8.03443,5.593,-2.210,3.199,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:215,Bearn-CLBI,0.40563,1.92311,8.03476,5.594,-2.210,3.198,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:225,Bearn-CLBI,0.40542,1.92313,8.03730,5.596,-2.211,3.198,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:235,Bearn-CLBI,0.40532,1.92314,8.03537,5.595,-2.211,3.196,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:245,Bearn-CLBI,0.40511,1.92316,8.03770,5.597,-2.212,3.196,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:255,Bearn-CLBI,0.40501,1.92317,8.03786,5.598,-2.212,3.195,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:265,Bearn-CLBI,0.40480,1.92318,8.03831,5.599,-2.212,3.193,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:275,Bearn-CLBI,0.40467,1.92319,8.03902,5.600,-2.213,3.193,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:285,Bearn-CLBI,0.40445,1.92320,8.04129,5.602,-2.214,3.192,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:295,Bearn-CLBI,0.40433,1.92320,8.04117,5.603,-2.214,3.191,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:305,Bearn-CLBI,0.40422,1.92321,8.04141,5.603,-2.214,3.190,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:315,Bearn-CLBI,0.40398,1.92321,8.04051,5.603,-2.214,3.188,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:325,Bearn-CLBI,0.40386,1.92321,8.04082,5.604,-2.215,3.187,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:335,Bearn-CLBI,0.40363,1.92322,8.04407,5.607,-2.216,3.187,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:345,Bearn-CLBI,0.40351,1.92322,8.04501,5.608,-2.216,3.187,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:355,Bearn-CLBI,0.40329,1.92322,8.04425,5.608,-2.216,3.185,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:365,Bearn-CLBI,0.40317,1.92322,8.04503,5.609,-2.217,3.184,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:375,Bearn-CLBI,0.40292,1.92322,8.04622,5.611,-2.217,3.183,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:385,Bearn-CLBI,0.40280,1.92322,8.04480,5.610,-2.217,3.181,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:395,Bearn-CLBI,0.40257,1.92321,8.04481,5.611,-2.217,3.180,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:405,Bearn-CLBI,0.40248,1.92321,8.04590,5.612,-2.218,3.179,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:415,Bearn-CLBI,0.40228,1.92321,8.04709,5.614,-2.218,3.178,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:425,Bearn-CLBI,0.40219,1.92322,8.04698,5.614,-2.218,3.178,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:435,Bearn-CLBI,0.40212,1.92322,8.04640,5.614,-2.218,3.177,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:445,Bearn-CLBI,0.40194,1.92323,8.04494,5.613,-2.218,3.175,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:455,Bearn-CLBI,0.40184,1.92324,8.04781,5.616,-2.219,3.175,1,1,26,RADAR,49,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:465,Bearn-CLBI,0.40163,1.92324,8.04817,5.617,-2.219,3.174,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:475,Bearn-CLBI,0.40152,1.92324,8.04926,5.618,-2.220,3.174,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:34:485,Bearn-CLBI,0.40130,1.92324,8.05149,5.620,-2.221,3.173,1,1,26,RADAR,48,Valido,SAGADA,0.000,0.000,0.000,-,5
